** net setting **
** dataset setting **
	WIDTH, HEIGHT = 256, 256
	train_dataset.split = purple_108
	valid_dataset.split = valid1_ids_gray2_43
	len(train_dataset)  = 108
	len(valid_dataset)  = 43
	len(train_loader)   = 13
	len(valid_loader)   = 6
	batch_size  = 8
	iter_accum  = 1
	batch_size*iter_accum  = 8


--- [START 2018-03-28_07-17-35] ----------------------------------------------------------------

** some experiment setting **
	SEED         = 35202
	out_dir      = /scratch/ly15/a001_2018-3-21_lr0.001_W256_H256_bc8_purple_108_valid1_ids_gray2_43

** net setting **
net version 'mask-rcnn-resnet50-fpn'

** start training here! **
 optimizer=SGD (
Parameter Group 0
    dampening: 0
    lr: 0.001
    momentum: 0.9
    nesterov: False
    weight_decay: 0.0001
)
 momentum=0.900000
 LR=None

 images_per_epoch = 108

 rate    iter   epoch  num   | valid_loss               | train_loss               | batch_loss               |  time          

0.0010  16.0 k  975.5  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.712   0.03 0.04   0.42 0.02   0.20 | 0.586   0.01 0.04   0.28 0.03   0.23 |  4 hr 34 min  15970,7470,

0.0010  16.0 k  975.9  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.759   0.03 0.04   0.43 0.02   0.23 | 0.860   0.03 0.05   0.50 0.03   0.25 |  4 hr 34 min  15980,7480,

0.0010  16.0 k  976.4  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.759   0.03 0.04   0.43 0.02   0.23 | 0.852   0.09 0.05   0.48 0.02   0.21 |  4 hr 35 min  15990,7490,

0.0010  16.0 k  976.9  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.766   0.04 0.04   0.45 0.02   0.22 | 0.703   0.03 0.04   0.42 0.02   0.20 |  4 hr 35 min  16000,7500,

0.0010  16.0 k  977.3  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.766   0.04 0.04   0.45 0.02   0.22 | 0.764   0.04 0.04   0.45 0.02   0.20 |  4 hr 35 min  16010,7510,

0.0010  16.0 k  977.8  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.765   0.05 0.04   0.44 0.02   0.21 | 0.731   0.05 0.04   0.39 0.02   0.23 |  4 hr 36 min  16020,7520,

0.0010  16.0 k  978.2  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.765   0.05 0.04   0.44 0.02   0.21 | 0.752   0.03 0.04   0.41 0.03   0.24 |  4 hr 36 min  16030,7530,

0.0010  16.0 k  978.7  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.749   0.04 0.04   0.44 0.02   0.21 | 0.820   0.03 0.04   0.50 0.02   0.23 |  4 hr 37 min  16040,7540,

0.0010  16.1 k  979.2  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.749   0.04 0.04   0.44 0.02   0.21 | 0.517   0.03 0.03   0.28 0.01   0.16 |  4 hr 37 min  16050,7550,

0.0010  16.1 k  979.6  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.703   0.02 0.03   0.40 0.02   0.23 | 0.703   0.02 0.03   0.40 0.02   0.23 |  4 hr 37 min  16060,7560,

0.0010  16.1 k  980.1  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.703   0.02 0.03   0.40 0.02   0.23 | 0.738   0.04 0.03   0.44 0.02   0.20 |  4 hr 38 min  16070,7570,

0.0010  16.1 k  980.6  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.714   0.03 0.04   0.40 0.02   0.22 | 0.620   0.03 0.03   0.36 0.02   0.19 |  4 hr 38 min  16080,7580,

0.0010  16.1 k  981.0  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.714   0.03 0.04   0.40 0.02   0.22 | 0.723   0.04 0.04   0.41 0.02   0.21 |  4 hr 38 min  16090,7590,

0.0010  16.1 k  981.5  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.706   0.04 0.04   0.39 0.02   0.21 | 0.617   0.03 0.04   0.34 0.02   0.19 |  4 hr 39 min  16100,7600,

0.0010  16.1 k  981.9  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.706   0.04 0.04   0.39 0.02   0.21 | 0.780   0.06 0.05   0.46 0.02   0.19 |  4 hr 39 min  16110,7610,

0.0010  16.1 k  982.4  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.698   0.04 0.04   0.39 0.02   0.21 | 0.716   0.03 0.05   0.37 0.03   0.23 |  4 hr 39 min  16120,7620,

0.0010  16.1 k  982.9  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.698   0.04 0.04   0.39 0.02   0.21 | 0.885   0.05 0.04   0.51 0.02   0.26 |  4 hr 40 min  16130,7630,

0.0010  16.1 k  983.3  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.724   0.04 0.04   0.41 0.02   0.22 | 0.639   0.04 0.04   0.31 0.02   0.22 |  4 hr 40 min  16140,7640,

0.0010  16.1 k  983.8  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.724   0.04 0.04   0.41 0.02   0.22 | 0.843   0.05 0.05   0.46 0.03   0.26 |  4 hr 41 min  16150,7650,

0.0010  16.2 k  984.3  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.683   0.04 0.04   0.37 0.02   0.21 | 0.704   0.04 0.04   0.38 0.02   0.22 |  4 hr 41 min  16160,7660,

0.0010  16.2 k  984.7  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.683   0.04 0.04   0.37 0.02   0.21 | 0.729   0.05 0.04   0.41 0.02   0.21 |  4 hr 41 min  16170,7670,

0.0010  16.2 k  985.2  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.707   0.03 0.04   0.41 0.02   0.21 | 0.605   0.03 0.03   0.30 0.02   0.22 |  4 hr 42 min  16180,7680,

0.0010  16.2 k  985.6  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.707   0.03 0.04   0.41 0.02   0.21 | 0.704   0.05 0.04   0.41 0.02   0.19 |  4 hr 42 min  16190,7690,

0.0010  16.2 k  986.1  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.706   0.04 0.04   0.40 0.02   0.21 | 0.686   0.04 0.04   0.39 0.02   0.20 |  4 hr 42 min  16200,7700,

0.0010  16.2 k  986.6  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.706   0.04 0.04   0.40 0.02   0.21 | 0.798   0.04 0.04   0.48 0.03   0.21 |  4 hr 43 min  16210,7710,

0.0010  16.2 k  987.0  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.704   0.04 0.04   0.39 0.02   0.22 | 0.787   0.05 0.05   0.44 0.02   0.23 |  4 hr 43 min  16220,7720,

0.0010  16.2 k  987.5  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.704   0.04 0.04   0.39 0.02   0.22 | 0.732   0.03 0.04   0.43 0.02   0.20 |  4 hr 43 min  16230,7730,

0.0010  16.2 k  988.0  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.718   0.03 0.04   0.41 0.02   0.21 | 0.614   0.00 0.03   0.36 0.02   0.20 |  4 hr 44 min  16240,7740,

0.0010  16.2 k  988.4  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.718   0.03 0.04   0.41 0.02   0.21 | 0.549   0.03 0.03   0.30 0.01   0.18 |  4 hr 44 min  16250,7750,

0.0010  16.3 k  988.9  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.739   0.04 0.04   0.40 0.02   0.23 | 0.682   0.04 0.04   0.37 0.02   0.21 |  4 hr 45 min  16260,7760,

0.0010  16.3 k  989.4  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.739   0.04 0.04   0.40 0.02   0.23 | 0.700   0.03 0.04   0.39 0.03   0.21 |  4 hr 45 min  16270,7770,

0.0010  16.3 k  989.8  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.712   0.04 0.04   0.40 0.02   0.21 | 0.655   0.03 0.03   0.38 0.02   0.20 |  4 hr 45 min  16280,7780,

0.0010  16.3 k  990.3  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.712   0.04 0.04   0.40 0.02   0.21 | 0.577   0.03 0.04   0.32 0.02   0.17 |  4 hr 46 min  16290,7790,

0.0010  16.3 k  990.7  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.700   0.03 0.04   0.39 0.02   0.22 | 0.675   0.03 0.04   0.37 0.02   0.21 |  4 hr 46 min  16300,7800,

0.0010  16.3 k  991.2  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.700   0.03 0.04   0.39 0.02   0.22 | 0.799   0.05 0.04   0.49 0.02   0.20 |  4 hr 46 min  16310,7810,

0.0010  16.3 k  991.7  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.729   0.04 0.04   0.41 0.02   0.22 | 0.755   0.05 0.05   0.42 0.02   0.22 |  4 hr 47 min  16320,7820,

0.0010  16.3 k  992.1  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.729   0.04 0.04   0.41 0.02   0.22 | 0.825   0.03 0.04   0.50 0.03   0.22 |  4 hr 47 min  16330,7830,

0.0010  16.3 k  992.6  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.755   0.04 0.04   0.44 0.02   0.21 | 0.910   0.05 0.05   0.53 0.02   0.26 |  4 hr 48 min  16340,7840,

0.0010  16.4 k  993.1  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.755   0.04 0.04   0.44 0.02   0.21 | 0.675   0.03 0.04   0.36 0.02   0.23 |  4 hr 48 min  16350,7850,

0.0010  16.4 k  993.5  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.653   0.04 0.04   0.36 0.02   0.20 | 0.787   0.04 0.04   0.48 0.03   0.20 |  4 hr 48 min  16360,7860,

0.0010  16.4 k  994.0  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.653   0.04 0.04   0.36 0.02   0.20 | 0.811   0.09 0.05   0.43 0.03   0.21 |  4 hr 49 min  16370,7870,

0.0010  16.4 k  994.4  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.789   0.05 0.04   0.46 0.02   0.22 | 0.705   0.05 0.04   0.39 0.02   0.21 |  4 hr 49 min  16380,7880,

0.0010  16.4 k  994.9  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.789   0.05 0.04   0.46 0.02   0.22 | 0.833   0.05 0.05   0.46 0.03   0.25 |  4 hr 49 min  16390,7890,

0.0010  16.4 k  995.4  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.748   0.04 0.04   0.44 0.02   0.21 | 0.667   0.03 0.05   0.38 0.02   0.19 |  4 hr 50 min  16400,7900,

0.0010  16.4 k  995.8  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.748   0.04 0.04   0.44 0.02   0.21 | 0.533   0.03 0.03   0.28 0.01   0.18 |  4 hr 50 min  16410,7910,

0.0010  16.4 k  996.3  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.696   0.04 0.04   0.38 0.02   0.21 | 0.688   0.04 0.04   0.37 0.02   0.22 |  4 hr 51 min  16420,7920,

0.0010  16.4 k  996.8  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.696   0.04 0.04   0.38 0.02   0.21 | 0.647   0.03 0.03   0.32 0.02   0.24 |  4 hr 51 min  16430,7930,

0.0010  16.4 k  997.2  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.661   0.03 0.04   0.36 0.02   0.21 | 0.676   0.03 0.04   0.32 0.02   0.26 |  4 hr 51 min  16440,7940,

0.0010  16.4 k  997.7  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.661   0.03 0.04   0.36 0.02   0.21 | 0.685   0.04 0.04   0.38 0.02   0.20 |  4 hr 52 min  16450,7950,

0.0010  16.5 k  998.1  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.796   0.06 0.05   0.46 0.02   0.21 | 0.876   0.06 0.05   0.51 0.03   0.23 |  4 hr 52 min  16460,7960,

0.0010  16.5 k  998.6  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.796   0.06 0.05   0.46 0.02   0.21 | 0.827   0.06 0.05   0.49 0.03   0.20 |  4 hr 52 min  16470,7970,

0.0010  16.5 k  999.1  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.633   0.04 0.03   0.33 0.02   0.21 | 0.633   0.04 0.03   0.33 0.02   0.21 |  4 hr 53 min  16480,7980,

0.0010  16.5 k  999.5  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.633   0.04 0.03   0.33 0.02   0.21 | 0.537   0.00 0.03   0.29 0.01   0.20 |  4 hr 53 min  16490,7990,

0.0010  16.5 k 1000.0  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.704   0.03 0.04   0.40 0.02   0.21 | 0.685   0.04 0.04   0.37 0.02   0.22 |  4 hr 53 min  16500,8000,

0.0010  16.5 k 1000.5  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.704   0.03 0.04   0.40 0.02   0.21 | 0.615   0.03 0.03   0.34 0.02   0.20 |  4 hr 54 min  16510,8010,

0.0010  16.5 k 1000.9  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.689   0.04 0.04   0.38 0.02   0.21 | 0.706   0.04 0.05   0.37 0.03   0.22 |  4 hr 54 min  16520,8020,

0.0010  16.5 k 1001.4  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.689   0.04 0.04   0.38 0.02   0.21 | 0.592   0.03 0.03   0.33 0.02   0.19 |  4 hr 55 min  16530,8030,

0.0010  16.5 k 1001.9  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.691   0.03 0.04   0.39 0.02   0.21 | 0.716   0.03 0.04   0.38 0.02   0.24 |  4 hr 55 min  16540,8040,

0.0010  16.6 k 1002.3  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.691   0.03 0.04   0.39 0.02   0.21 | 0.762   0.04 0.04   0.45 0.02   0.21 |  4 hr 55 min  16550,8050,

0.0010  16.6 k 1002.8  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.724   0.04 0.04   0.41 0.02   0.21 | 0.753   0.03 0.03   0.48 0.02   0.19 |  4 hr 56 min  16560,8060,

0.0010  16.6 k 1003.2  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.724   0.04 0.04   0.41 0.02   0.21 | 0.685   0.05 0.05   0.37 0.02   0.19 |  4 hr 56 min  16570,8070,

0.0010  16.6 k 1003.7  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.722   0.03 0.04   0.41 0.02   0.21 | 0.731   0.04 0.04   0.44 0.02   0.19 |  4 hr 56 min  16580,8080,

0.0010  16.6 k 1004.2  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.722   0.03 0.04   0.41 0.02   0.21 | 0.672   0.05 0.05   0.35 0.03   0.20 |  4 hr 57 min  16590,8090,

0.0010  16.6 k 1004.6  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.693   0.04 0.04   0.39 0.02   0.20 | 0.705   0.02 0.04   0.44 0.02   0.18 |  4 hr 57 min  16600,8100,

0.0010  16.6 k 1005.1  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.693   0.04 0.04   0.39 0.02   0.20 | 0.664   0.02 0.05   0.38 0.02   0.19 |  4 hr 58 min  16610,8110,

0.0010  16.6 k 1005.6  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.729   0.04 0.04   0.42 0.02   0.21 | 0.649   0.03 0.04   0.36 0.02   0.20 |  4 hr 58 min  16620,8120,

0.0010  16.6 k 1006.0  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.729   0.04 0.04   0.42 0.02   0.21 | 0.865   0.01 0.05   0.54 0.03   0.23 |  4 hr 58 min  16630,8130,

0.0010  16.6 k 1006.5  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.713   0.03 0.04   0.39 0.02   0.22 | 0.767   0.03 0.03   0.50 0.02   0.18 |  4 hr 59 min  16640,8140,

0.0010  16.6 k 1006.9  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.713   0.03 0.04   0.39 0.02   0.22 | 0.725   0.04 0.04   0.40 0.02   0.22 |  4 hr 59 min  16650,8150,

0.0010  16.7 k 1007.4  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.731   0.04 0.04   0.41 0.02   0.22 | 0.698   0.03 0.03   0.40 0.02   0.20 |  4 hr 59 min  16660,8160,

0.0010  16.7 k 1007.9  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.731   0.04 0.04   0.41 0.02   0.22 | 0.563   0.03 0.04   0.26 0.02   0.21 |  5 hr 00 min  16670,8170,

0.0010  16.7 k 1008.3  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.723   0.04 0.04   0.42 0.02   0.20 | 0.743   0.05 0.04   0.41 0.03   0.22 |  5 hr 00 min  16680,8180,

0.0010  16.7 k 1008.8  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.723   0.04 0.04   0.42 0.02   0.20 | 0.768   0.04 0.04   0.46 0.02   0.20 |  5 hr 00 min  16690,8190,

0.0010  16.7 k 1009.3  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.714   0.04 0.04   0.40 0.02   0.22 | 0.796   0.04 0.04   0.45 0.03   0.23 |  5 hr 01 min  16700,8200,

0.0010  16.7 k 1009.7  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.714   0.04 0.04   0.40 0.02   0.22 | 0.631   0.04 0.03   0.35 0.02   0.20 |  5 hr 01 min  16710,8210,

0.0010  16.7 k 1010.2  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.741   0.04 0.04   0.42 0.02   0.21 | 0.783   0.05 0.04   0.44 0.02   0.23 |  5 hr 02 min  16720,8220,

0.0010  16.7 k 1010.6  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.741   0.04 0.04   0.42 0.02   0.21 | 0.640   0.03 0.04   0.33 0.02   0.22 |  5 hr 02 min  16730,8230,

0.0010  16.7 k 1011.1  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.668   0.04 0.04   0.36 0.02   0.21 | 0.654   0.03 0.04   0.37 0.02   0.20 |  5 hr 02 min  16740,8240,

0.0010  16.8 k 1011.6  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.668   0.04 0.04   0.36 0.02   0.21 | 0.693   0.04 0.04   0.40 0.02   0.20 |  5 hr 03 min  16750,8250,

0.0010  16.8 k 1012.0  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.763   0.05 0.04   0.42 0.02   0.22 | 0.674   0.04 0.04   0.35 0.02   0.22 |  5 hr 03 min  16760,8260,

0.0010  16.8 k 1012.5  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.763   0.05 0.04   0.42 0.02   0.22 | 0.697   0.04 0.05   0.40 0.02   0.19 |  5 hr 03 min  16770,8270,

0.0010  16.8 k 1013.0  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.739   0.04 0.04   0.43 0.02   0.21 | 0.697   0.03 0.04   0.39 0.02   0.21 |  5 hr 04 min  16780,8280,

0.0010  16.8 k 1013.4  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.739   0.04 0.04   0.43 0.02   0.21 | 0.721   0.04 0.04   0.42 0.02   0.20 |  5 hr 04 min  16790,8290,

0.0010  16.8 k 1013.9  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.696   0.04 0.04   0.39 0.02   0.21 | 0.699   0.04 0.04   0.40 0.02   0.20 |  5 hr 04 min  16800,8300,

0.0010  16.8 k 1014.4  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.696   0.04 0.04   0.39 0.02   0.21 | 0.819   0.05 0.04   0.47 0.02   0.23 |  5 hr 05 min  16810,8310,

0.0010  16.8 k 1014.8  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.673   0.04 0.04   0.37 0.02   0.20 | 0.719   0.05 0.04   0.42 0.02   0.20 |  5 hr 05 min  16820,8320,

0.0010  16.8 k 1015.3  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.673   0.04 0.04   0.37 0.02   0.20 | 0.641   0.04 0.04   0.35 0.02   0.19 |  5 hr 06 min  16830,8330,

0.0010  16.8 k 1015.7  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.752   0.04 0.04   0.42 0.02   0.23 | 0.798   0.05 0.04   0.47 0.03   0.22 |  5 hr 06 min  16840,8340,

0.0010  16.9 k 1016.2  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.752   0.04 0.04   0.42 0.02   0.23 | 0.787   0.04 0.04   0.47 0.02   0.21 |  5 hr 06 min  16850,8350,

0.0010  16.9 k 1016.7  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.653   0.04 0.04   0.35 0.02   0.20 | 0.693   0.04 0.04   0.38 0.02   0.20 |  5 hr 07 min  16860,8360,

0.0010  16.9 k 1017.1  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.653   0.04 0.04   0.35 0.02   0.20 | 0.616   0.03 0.03   0.34 0.02   0.20 |  5 hr 07 min  16870,8370,

0.0010  16.9 k 1017.6  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.598   0.02 0.04   0.32 0.02   0.20 | 0.625   0.00 0.05   0.35 0.02   0.20 |  5 hr 07 min  16880,8380,

0.0010  16.9 k 1018.1  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.598   0.02 0.04   0.32 0.02   0.20 | 0.742   0.04 0.05   0.42 0.02   0.21 |  5 hr 08 min  16890,8390,

0.0010  16.9 k 1018.5  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.683   0.01 0.03   0.40 0.02   0.23 | 0.683   0.01 0.03   0.40 0.02   0.23 |  5 hr 08 min  16900,8400,

0.0010  16.9 k 1019.0  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.683   0.01 0.03   0.40 0.02   0.23 | 0.671   0.03 0.04   0.35 0.02   0.22 |  5 hr 09 min  16910,8410,

0.0010  16.9 k 1019.4  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.709   0.04 0.04   0.40 0.02   0.21 | 0.704   0.05 0.05   0.39 0.02   0.19 |  5 hr 09 min  16920,8420,

0.0010  16.9 k 1019.9  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.709   0.04 0.04   0.40 0.02   0.21 | 0.899   0.08 0.06   0.50 0.03   0.23 |  5 hr 09 min  16930,8430,

0.0010  16.9 k 1020.4  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.709   0.04 0.04   0.40 0.02   0.21 | 0.627   0.01 0.04   0.33 0.02   0.22 |  5 hr 10 min  16940,8440,

0.0010  16.9 k 1020.8  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.709   0.04 0.04   0.40 0.02   0.21 | 0.605   0.03 0.04   0.32 0.02   0.19 |  5 hr 10 min  16950,8450,

0.0010  17.0 k 1021.3  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.689   0.04 0.04   0.38 0.02   0.20 | 0.885   0.05 0.04   0.54 0.02   0.22 |  5 hr 10 min  16960,8460,

0.0010  17.0 k 1021.8  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.689   0.04 0.04   0.38 0.02   0.20 | 0.654   0.03 0.04   0.32 0.02   0.24 |  5 hr 11 min  16970,8470,

0.0010  17.0 k 1022.2  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.688   0.04 0.04   0.38 0.02   0.21 | 0.705   0.05 0.04   0.40 0.02   0.20 |  5 hr 11 min  16980,8480,

0.0010  17.0 k 1022.7  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.688   0.04 0.04   0.38 0.02   0.21 | 0.644   0.04 0.03   0.39 0.02   0.17 |  5 hr 12 min  16990,8490,

0.0010  17.0 k 1023.1  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.672   0.04 0.04   0.38 0.02   0.20 | 0.585   0.03 0.03   0.31 0.02   0.19 |  5 hr 12 min  17000,8500,

0.0010  17.0 k 1023.6  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.672   0.04 0.04   0.38 0.02   0.20 | 0.572   0.03 0.04   0.30 0.02   0.19 |  5 hr 12 min  17010,8510,

0.0010  17.0 k 1024.1  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.679   0.04 0.04   0.38 0.02   0.21 | 0.619   0.03 0.04   0.33 0.02   0.19 |  5 hr 13 min  17020,8520,

0.0010  17.0 k 1024.5  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.679   0.04 0.04   0.38 0.02   0.21 | 0.570   0.04 0.05   0.29 0.02   0.18 |  5 hr 13 min  17030,8530,

0.0010  17.0 k 1025.0  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.680   0.04 0.04   0.38 0.02   0.21 | 0.581   0.03 0.05   0.30 0.02   0.19 |  5 hr 13 min  17040,8540,

0.0010  17.1 k 1025.5  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.680   0.04 0.04   0.38 0.02   0.21 | 0.821   0.03 0.04   0.45 0.04   0.27 |  5 hr 14 min  17050,8550,

0.0010  17.1 k 1025.9  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.697   0.04 0.04   0.39 0.02   0.21 | 0.715   0.03 0.04   0.42 0.02   0.20 |  5 hr 14 min  17060,8560,

0.0010  17.1 k 1026.4  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.697   0.04 0.04   0.39 0.02   0.21 | 0.678   0.04 0.04   0.37 0.02   0.21 |  5 hr 14 min  17070,8570,

0.0010  17.1 k 1026.9  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.728   0.04 0.04   0.41 0.02   0.22 | 0.793   0.03 0.04   0.47 0.02   0.23 |  5 hr 15 min  17080,8580,

0.0010  17.1 k 1027.3  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.728   0.04 0.04   0.41 0.02   0.22 | 0.672   0.04 0.03   0.33 0.02   0.25 |  5 hr 15 min  17090,8590,

0.0010  17.1 k 1027.8  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.723   0.04 0.04   0.40 0.02   0.22 | 0.678   0.03 0.04   0.38 0.02   0.21 |  5 hr 16 min  17100,8600,

0.0010  17.1 k 1028.2  0.1 m | 0.000   0.00 0.00   0.00 0.00   0.00 | 0.723   0.04 0.04   0.40 0.02   0.22 | 0.701   0.04 0.05   0.38 0.02   0.21 |  5 hr 16 min  17110,8610,

